# [1] = simulation resolution,	 [n+1] = cstcool
       8192	       8192	       2048	        512	        128	         32
# [1] = size (cells),	 [n+1] = PDF[n]
     11.3013	      0.0023	      0.1471	      0.1893	      0.2113	      0.2370
     14.2427	      0.0023	      0.1042	      0.1355	      0.1471	      0.1623
     17.9495	      0.0034	      0.1191	      0.1548	      0.1658	      0.1808
     22.6211	      0.0021	      0.0810	      0.1039	      0.1105	      0.1160
     28.5086	      0.0033	      0.0699	      0.0866	      0.0905	      0.0903
     35.9284	      0.0056	      0.0729	      0.0857	      0.0867	      0.0813
     45.2793	      0.0043	      0.0574	      0.0616	      0.0591	      0.0513
     57.0639	      0.0077	      0.0516	      0.0501	      0.0466	      0.0360
     71.9156	      0.0151	      0.0465	      0.0393	      0.0337	      0.0225
     90.6327	      0.0130	      0.0354	      0.0278	      0.0214	      0.0123
    114.2211	      0.0120	      0.0301	      0.0207	      0.0129	      0.0061
    143.9489	      0.0123	      0.0293	      0.0156	      0.0075	      0.0028
    181.4136	      0.0110	      0.0249	      0.0119	      0.0040	      8.8720e-4
    228.6292	      0.0129	      0.0219	      0.0075	      0.0018	      2.6603e-4
    288.1333	      0.0168	      0.0210	      0.0055	      7.3676e-4	      3.2892e-5
    363.1241	      0.0211	      0.0200	      0.0025	      1.6061e-4	      2.6669e-6
    457.6325	      0.0226	      0.0240	      0.0010	      5.8140e-5	      0.0000
    576.7380	      0.0798	      0.0184	      4.7344e-4	      5.8335e-6	      0.0000
    726.8424	      0.6901	      0.0129	      2.9145e-4	      0.0000	      0.0000
    916.0138	      0.0218	      0.0060	      2.9970e-5	      0.0000	      0.0000
      1.1544e3	      0.0038	      0.0024	      0.0000	      0.0000	      0.0000
      1.4549e3	      0.0119	      0.0013	      0.0000	      0.0000	      0.0000
      1.8335e3	      0.0050	      0.0014	      0.0000	      0.0000	      0.0000
      2.3107e3	      0.0082	      5.0323e-4	      0.0000	      0.0000	      0.0000
      2.9121e3	      0.0024	      6.9533e-5	      0.0000	      0.0000	      0.0000
      3.6701e3	      0.0020	      3.1506e-4	      0.0000	      0.0000	      0.0000
      4.6252e3	      5.1270e-4	      1.7285e-5	      0.0000	      0.0000	      0.0000
      5.8290e3	      0.0064	      2.2706e-4	      0.0000	      0.0000	      0.0000
      7.3461e3	      8.0819e-5	      1.6971e-4	      0.0000	      0.0000	      0.0000
